id,batchID,batchIDLastChangedAt,chat,director,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JGZ2MQEX3XJZYBHX0Z02QR9W,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.517424401Z,,,,,,FALSE,2025-01-07T00:29:11.517424401Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.517424401Z,34,2025-01-07T00:29:11.517424401Z,65,2025-01-07T00:29:11.517424401Z,2,2025-01-07T00:29:11.517424401Z,4,2025-01-07T00:29:11.517424401Z,,,2,2025-01-07T00:29:13.394530858Z,FALSE,2025-01-07T00:29:11.517424401Z,"[""/tangrams/408_203.png"",""/tangrams/18_203.png"",""/tangrams/18_334.png"",""/tangrams/408_334.png""]",2025-01-07T00:29:11.517424401Z,/tangrams/18_203.png,2025-01-07T00:29:11.517424401Z,3,2025-01-07T00:29:11.517424401Z,34,2025-01-07T00:29:11.517424401Z
01JGZ26ERCE9393JG5411APMQ9,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.852871954Z,"[{""text"":""."",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""the triangle shaped up with a flat base"",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1ZY5F3WYAK7V5DZWPSGQD,2025-01-07T00:25:10.569330607Z,TRUE,2025-01-07T00:25:18.233635448Z,TRUE,2025-01-07T00:25:18.222022827Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.852871954Z,4,2025-01-07T00:21:23.852871954Z,65,2025-01-07T00:21:23.852871954Z,0,2025-01-07T00:21:23.852871954Z,4,2025-01-07T00:21:23.852871954Z,/tangrams/63_61.png,2025-01-07T00:25:18.233635448Z,2,2025-01-07T00:21:23.992579717Z,TRUE,2025-01-07T00:24:39.776744086Z,"[""/tangrams/63_61.png"",""/tangrams/415_61.png"",""/tangrams/63_408.png"",""/tangrams/415_408.png""]",2025-01-07T00:21:23.852871954Z,/tangrams/63_61.png,2025-01-07T00:21:23.852871954Z,5,2025-01-07T00:21:23.852871954Z,4,2025-01-07T00:21:23.852871954Z
01JGZ2TAPN2HC3YX1R84M1K9WK,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:15.061516929Z,"[{""text"":""3 bottom legs then a left arrow on top"",""sender"":{""id"":""01JGZ2K7TZC4RSDH8V7Y3HMSYA"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ2K7TZC4RSDH8V7Y3HMSYA,2025-01-07T00:39:52.017345255Z,TRUE,2025-01-07T00:40:01.649412628Z,TRUE,2025-01-07T00:40:01.585893107Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:15.061516929Z,8,2025-01-07T00:32:15.061516929Z,65,2025-01-07T00:32:15.061516929Z,0,2025-01-07T00:32:15.061516929Z,4,2025-01-07T00:32:15.061516929Z,/tangrams/86_69.png,2025-01-07T00:40:01.649412628Z,2,2025-01-07T00:32:16.878293779Z,TRUE,2025-01-07T00:39:36.951445036Z,"[""/tangrams/323_22.png"",""/tangrams/323_69.png"",""/tangrams/86_69.png"",""/tangrams/86_22.png""]",2025-01-07T00:32:15.061516929Z,/tangrams/86_69.png,2025-01-07T00:32:15.061516929Z,9,2025-01-07T00:32:15.061516929Z,8,2025-01-07T00:32:15.061516929Z
01JGZ3BMXWTB1W46G6AEMGBFY5,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:41:42.588795297Z,"[{""text"":""white square"",""sender"":{""id"":""01JGZ35EM7WTF6KRT67SJC6CXQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ35EM7WTF6KRT67SJC6CXQ,2025-01-07T01:04:10.381478061Z,TRUE,2025-01-07T01:04:16.354253788Z,TRUE,2025-01-07T01:04:16.279146213Z,01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2025-01-07T00:41:42.588795297Z,43,2025-01-07T00:41:42.588795297Z,65,2025-01-07T00:41:42.588795297Z,2,2025-01-07T00:41:42.588795297Z,4,2025-01-07T00:41:42.588795297Z,/tangrams/436_178.png,2025-01-07T01:04:16.354253788Z,2,2025-01-07T00:41:48.760005435Z,TRUE,2025-01-07T01:04:01.133070368Z,"[""/tangrams/334_52.png"",""/tangrams/83_356.png"",""/tangrams/349_260.png"",""/tangrams/436_178.png""]",2025-01-07T00:41:42.588795297Z,/tangrams/436_178.png,2025-01-07T00:41:42.588795297Z,12,2025-01-07T00:41:42.588795297Z,43,2025-01-07T00:41:42.588795297Z
01JGZ3H0SZT57RZN6QXWV4TAGN,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:44:38.591662533Z,"[{""text"":""describe the right image to me"",""sender"":{""id"":""01JGZ346ABTAYG44HB9S1PX67R"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""An arrow facing west with a diagonal head"",""sender"":{""id"":""01JGZ32DCV7YZ7BJF3XRYGK165"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ32DCV7YZ7BJF3XRYGK165,2025-01-07T00:49:16.852208277Z,TRUE,2025-01-07T00:49:28.811522854Z,TRUE,2025-01-07T00:49:28.761632611Z,01JGZ1HQ3BXW69RFKVC55KXV7B,2025-01-07T00:44:38.591662533Z,3,2025-01-07T00:44:38.591662533Z,65,2025-01-07T00:44:38.591662533Z,0,2025-01-07T00:44:38.591662533Z,4,2025-01-07T00:44:38.591662533Z,/tangrams/12_227.png,2025-01-07T00:49:28.811522854Z,2,2025-01-07T00:44:39.756629037Z,TRUE,2025-01-07T00:48:30.669834935Z,"[""/tangrams/12_227.png"",""/tangrams/253_376.png"",""/tangrams/253_227.png"",""/tangrams/12_376.png""]",2025-01-07T00:44:38.591662533Z,/tangrams/12_227.png,2025-01-07T00:44:38.591662533Z,4,2025-01-07T00:44:38.591662533Z,3,2025-01-07T00:44:38.591662533Z
01JGZ1Y499T3YFWXE49T2VY3H3,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:50.985809121Z,"[{""text"":""Top has two shapes that look like triangles, with their straight edges facing each other."",""sender"":{""id"":""01JGZ1RYJ4KTDP08939A90P03W"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RYJ4KTDP08939A90P03W,2025-01-07T00:21:46.311635289Z,TRUE,2025-01-07T00:22:01.872705971Z,TRUE,2025-01-07T00:22:01.842953289Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:50.985809121Z,7,2025-01-07T00:16:50.985809121Z,65,2025-01-07T00:16:50.985809121Z,0,2025-01-07T00:16:50.985809121Z,4,2025-01-07T00:16:50.985809121Z,/tangrams/158_56.png,2025-01-07T00:22:01.872705971Z,2,2025-01-07T00:16:51.194430625Z,TRUE,2025-01-07T00:21:14.333310063Z,"[""/tangrams/12_360.png"",""/tangrams/406_442.png"",""/tangrams/415_83.png"",""/tangrams/158_56.png""]",2025-01-07T00:16:50.985809121Z,/tangrams/158_56.png,2025-01-07T00:16:50.985809121Z,8,2025-01-07T00:16:50.985809121Z,7,2025-01-07T00:16:50.985809121Z
01JGZ2H5CTV1RSXEK2SQ2E0TMK,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.714467536Z,,,,,,FALSE,2025-01-07T00:27:14.714467536Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.714467536Z,48,2025-01-07T00:27:14.714467536Z,65,2025-01-07T00:27:14.714467536Z,3,2025-01-07T00:27:14.714467536Z,4,2025-01-07T00:27:14.714467536Z,,,2,2025-01-07T00:27:16.626934751Z,FALSE,2025-01-07T00:27:14.714467536Z,"[""/tangrams/225_360.png"",""/tangrams/368_149.png"",""/tangrams/404_147.png"",""/tangrams/12_139.png""]",2025-01-07T00:27:14.714467536Z,/tangrams/12_139.png,2025-01-07T00:27:14.714467536Z,1,2025-01-07T00:27:14.714467536Z,48,2025-01-07T00:27:14.714467536Z
01JGZ2HKVBA19472BHYGBVABCC,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:27:29.515885839Z,,,,,,FALSE,2025-01-07T00:27:29.515885839Z,01JGZ1JZ8NW40KBCX0VGZ5C48M,2025-01-07T00:27:29.515885839Z,63,2025-01-07T00:27:29.515885839Z,65,2025-01-07T00:27:29.515885839Z,3,2025-01-07T00:27:29.515885839Z,4,2025-01-07T00:27:29.515885839Z,,,2,2025-01-07T00:27:33.046788844Z,FALSE,2025-01-07T00:27:29.515885839Z,"[""/tangrams/381_93.png"",""/tangrams/259_12.png"",""/tangrams/415_427.png"",""/tangrams/465_342.png""]",2025-01-07T00:27:29.515885839Z,/tangrams/259_12.png,2025-01-07T00:27:29.515885839Z,16,2025-01-07T00:27:29.515885839Z,63,2025-01-07T00:27:29.515885839Z
01JGZ2MQ9EC0CFMB7XCC5TQSF3,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.34299517Z,,,,,,FALSE,2025-01-07T00:29:11.34299517Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.34299517Z,24,2025-01-07T00:29:11.34299517Z,65,2025-01-07T00:29:11.34299517Z,1,2025-01-07T00:29:11.34299517Z,4,2025-01-07T00:29:11.34299517Z,,,2,2025-01-07T00:29:12.942059757Z,FALSE,2025-01-07T00:29:11.34299517Z,"[""/tangrams/118_57.png"",""/tangrams/408_57.png"",""/tangrams/408_194.png"",""/tangrams/118_194.png""]",2025-01-07T00:29:11.34299517Z,/tangrams/408_194.png,2025-01-07T00:29:11.34299517Z,9,2025-01-07T00:29:11.34299517Z,24,2025-01-07T00:29:11.34299517Z
01JGZ3BMQYZHRB99YPAB8ZYMXG,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:41:42.399150321Z,"[{""text"":""w"",""sender"":{""id"":""01JGZ35EM7WTF6KRT67SJC6CXQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ35EM7WTF6KRT67SJC6CXQ,2025-01-07T01:02:44.252391154Z,TRUE,2025-01-07T01:02:51.81352092Z,TRUE,2025-01-07T01:02:51.100111553Z,01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2025-01-07T00:41:42.399150321Z,37,2025-01-07T00:41:42.399150321Z,65,2025-01-07T00:41:42.399150321Z,2,2025-01-07T00:41:42.399150321Z,4,2025-01-07T00:41:42.399150321Z,/tangrams/436_356.png,2025-01-07T01:02:51.81352092Z,2,2025-01-07T00:41:48.126513993Z,TRUE,2025-01-07T01:02:37.454090182Z,"[""/tangrams/436_356.png"",""/tangrams/334_52.png"",""/tangrams/83_260.png"",""/tangrams/349_178.png""]",2025-01-07T00:41:42.399150321Z,/tangrams/436_356.png,2025-01-07T00:41:42.399150321Z,6,2025-01-07T00:41:42.399150321Z,37,2025-01-07T00:41:42.399150321Z
01JGZ4PD44404JRZ74MMS9J4RR,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:03.620775286Z,,,,,,FALSE,2025-01-07T01:05:03.620775286Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:03.620775286Z,57,2025-01-07T01:05:03.620775286Z,65,2025-01-07T01:05:03.620775286Z,3,2025-01-07T01:05:03.620775286Z,4,2025-01-07T01:05:03.620775286Z,,,2,2025-01-07T01:05:21.957348036Z,FALSE,2025-01-07T01:05:03.620775286Z,"[""/tangrams/148_212.png"",""/tangrams/265_219.png"",""/tangrams/52_159.png"",""/tangrams/119_1.png""]",2025-01-07T01:05:03.620775286Z,/tangrams/52_159.png,2025-01-07T01:05:03.620775286Z,10,2025-01-07T01:05:03.620775286Z,57,2025-01-07T01:05:03.620775286Z
01JGZ2H5AC2TMJWSWYW80V2THA,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.636904069Z,,,,,,FALSE,2025-01-07T00:27:14.636904069Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.636904069Z,30,2025-01-07T00:27:14.636904069Z,65,2025-01-07T00:27:14.636904069Z,1,2025-01-07T00:27:14.636904069Z,4,2025-01-07T00:27:14.636904069Z,,,2,2025-01-07T00:27:15.97661812Z,FALSE,2025-01-07T00:27:14.636904069Z,"[""/tangrams/456_8.png"",""/tangrams/368_149.png"",""/tangrams/225_360.png"",""/tangrams/114_297.png""]",2025-01-07T00:27:14.636904069Z,/tangrams/225_360.png,2025-01-07T00:27:14.636904069Z,15,2025-01-07T00:27:14.636904069Z,30,2025-01-07T00:27:14.636904069Z
01JGZ1X5SGKYEJ00EE317TGN5P,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:16:19.760205937Z,"[{""text"":""arrow pointing left BUT tip cut off, not the big one"",""sender"":{""id"":""01JGZ1SJWNZE8QE3NNJR20DXCP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1SJWNZE8QE3NNJR20DXCP,2025-01-07T00:36:39.135338189Z,TRUE,2025-01-07T00:36:47.709502667Z,TRUE,2025-01-07T00:36:47.673149073Z,01JGZ1J4WMY7MA81TRZB8H2YG3,2025-01-07T00:16:19.760205937Z,49,2025-01-07T00:16:19.760205937Z,65,2025-01-07T00:16:19.760205937Z,3,2025-01-07T00:16:19.760205937Z,4,2025-01-07T00:16:19.760205937Z,/tangrams/68_12.png,2025-01-07T00:36:47.709502667Z,2,2025-01-07T00:16:20.812155822Z,TRUE,2025-01-07T00:36:26.603609554Z,"[""/tangrams/72_251.png"",""/tangrams/292_302.png"",""/tangrams/68_12.png"",""/tangrams/422_236.png""]",2025-01-07T00:16:19.760205937Z,/tangrams/68_12.png,2025-01-07T00:16:19.760205937Z,2,2025-01-07T00:16:19.760205937Z,49,2025-01-07T00:16:19.760205937Z
01JGZ20F1CET7KTCNT0RKC8XX7,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.532830336Z,"[{""text"":""two small legs"",""sender"":{""id"":""01JGZ1T2E2NQGWSG548FSTVSBS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1T2E2NQGWSG548FSTVSBS,2025-01-07T01:01:34.917615084Z,TRUE,2025-01-07T01:01:45.295082181Z,TRUE,2025-01-07T01:01:45.193551515Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.532830336Z,58,2025-01-07T00:18:07.532830336Z,65,2025-01-07T00:18:07.532830336Z,3,2025-01-07T00:18:07.532830336Z,4,2025-01-07T00:18:07.532830336Z,/tangrams/118_339.png,2025-01-07T01:01:45.295082181Z,2,2025-01-07T00:18:08.666793463Z,TRUE,2025-01-07T01:01:27.414266838Z,"[""/tangrams/302_407.png"",""/tangrams/118_339.png"",""/tangrams/231_240.png"",""/tangrams/303_469.png""]",2025-01-07T00:18:07.532830336Z,/tangrams/118_339.png,2025-01-07T00:18:07.532830336Z,11,2025-01-07T00:18:07.532830336Z,58,2025-01-07T00:18:07.532830336Z
01JGZ25S2JW88W3D44EN6H3Y7T,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:21:01.650124579Z,"[{""text"":""Black Diamond on the bottom"",""sender"":{""id"":""01JGZ1RJTH934E99B6DAFAQ5V5"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RJTH934E99B6DAFAQ5V5,2025-01-07T00:40:47.697964834Z,TRUE,2025-01-07T00:41:19.706122861Z,TRUE,2025-01-07T00:41:19.665577613Z,01JGZ1J6QX7N1Q5REWV6S61X60,2025-01-07T00:21:01.650124579Z,39,2025-01-07T00:21:01.650124579Z,65,2025-01-07T00:21:01.650124579Z,2,2025-01-07T00:21:01.650124579Z,4,2025-01-07T00:21:01.650124579Z,/tangrams/289_308.png,2025-01-07T00:41:19.706122861Z,2,2025-01-07T00:21:02.867215735Z,TRUE,2025-01-07T00:40:40.524830146Z,"[""/tangrams/343_165.png"",""/tangrams/139_13.png"",""/tangrams/289_308.png"",""/tangrams/47_418.png""]",2025-01-07T00:21:01.650124579Z,/tangrams/289_308.png,2025-01-07T00:21:01.650124579Z,8,2025-01-07T00:21:01.650124579Z,39,2025-01-07T00:21:01.650124579Z
01JGZ26EJQD04JZM6T5TEEG99B,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.671785239Z,"[{""text"":""1 mleg no spike on top"",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1SAB2MDGX7YH93HRH7DSB,2025-01-07T00:58:05.940621119Z,TRUE,2025-01-07T00:58:20.929577664Z,TRUE,2025-01-07T00:58:20.613872322Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.671785239Z,45,2025-01-07T00:21:23.671785239Z,65,2025-01-07T00:21:23.671785239Z,2,2025-01-07T00:21:23.671785239Z,4,2025-01-07T00:21:23.671785239Z,/tangrams/65_408.png,2025-01-07T00:58:20.929577664Z,2,2025-01-07T00:21:25.13296935Z,TRUE,2025-01-07T00:57:44.796849094Z,"[""/tangrams/65_408.png"",""/tangrams/415_272.png"",""/tangrams/65_272.png"",""/tangrams/415_408.png""]",2025-01-07T00:21:23.671785239Z,/tangrams/65_408.png,2025-01-07T00:21:23.671785239Z,14,2025-01-07T00:21:23.671785239Z,45,2025-01-07T00:21:23.671785239Z
01JGZ26EJW898KKQV4KRAYJWP4,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.676593046Z,"[{""text"":""flat base two ears"",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1ZY5F3WYAK7V5DZWPSGQD,2025-01-07T00:50:42.49249673Z,TRUE,2025-01-07T00:50:52.615393928Z,TRUE,2025-01-07T00:50:52.087921323Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.676593046Z,36,2025-01-07T00:21:23.676593046Z,65,2025-01-07T00:21:23.676593046Z,2,2025-01-07T00:21:23.676593046Z,4,2025-01-07T00:21:23.676593046Z,/tangrams/193_48.png,2025-01-07T00:50:52.615393928Z,2,2025-01-07T00:21:24.878020716Z,TRUE,2025-01-07T00:50:27.42175278Z,"[""/tangrams/63_272.png"",""/tangrams/193_48.png"",""/tangrams/63_48.png"",""/tangrams/193_272.png""]",2025-01-07T00:21:23.676593046Z,/tangrams/193_48.png,2025-01-07T00:21:23.676593046Z,5,2025-01-07T00:21:23.676593046Z,36,2025-01-07T00:21:23.676593046Z
01JGZ2F5BXKDG4VR4J346C81M2,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:26:09.150002059Z,"[{""text"":""Hmm what please"",""sender"":{""id"":""01JGZ1W1EBA4WB7SW4Y5S9Y373"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""down right"",""sender"":{""id"":""01JGZ1VPDVF3N9XVYQKWC5VSR0"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1VPDVF3N9XVYQKWC5VSR0,2025-01-07T00:31:17.176324074Z,FALSE,2025-01-07T00:31:32.299484217Z,TRUE,2025-01-07T00:31:32.258658157Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:26:09.150002059Z,5,2025-01-07T00:26:09.150002059Z,65,2025-01-07T00:26:09.150002059Z,0,2025-01-07T00:26:09.150002059Z,4,2025-01-07T00:26:09.150002059Z,/tangrams/240_348.png,2025-01-07T00:31:32.299484217Z,2,2025-01-07T00:26:09.747439013Z,TRUE,2025-01-07T00:30:51.214113897Z,"[""/tangrams/75_373.png"",""/tangrams/143_212.png"",""/tangrams/389_248.png"",""/tangrams/240_348.png""]",2025-01-07T00:26:09.150002059Z,/tangrams/143_212.png,2025-01-07T00:26:09.150002059Z,6,2025-01-07T00:26:09.150002059Z,5,2025-01-07T00:26:09.150002059Z
01JGZ2WFT6EY9MKYCW8EBQ1QZG,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:33:25.83098278Z,"[{""text"":""cat ears arms and legs"",""sender"":{""id"":""01JGZ2KCC993JR55HD2PMXH70G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""yaaay"",""sender"":{""id"":""01JGZ2KCC993JR55HD2PMXH70G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ2KCC993JR55HD2PMXH70G,2025-01-07T00:48:37.48016652Z,TRUE,2025-01-07T00:48:37.301599878Z,TRUE,2025-01-07T00:48:37.253639013Z,01JGZ1JTFPNZ10B2SXAYHEV9EZ,2025-01-07T00:33:25.83098278Z,23,2025-01-07T00:33:25.83098278Z,65,2025-01-07T00:33:25.83098278Z,1,2025-01-07T00:33:25.83098278Z,4,2025-01-07T00:33:25.83098278Z,/tangrams/229_169.png,2025-01-07T00:48:37.301599878Z,2,2025-01-07T00:33:28.942396051Z,TRUE,2025-01-07T00:48:16.727208677Z,"[""/tangrams/229_169.png"",""/tangrams/9_169.png"",""/tangrams/9_156.png"",""/tangrams/229_156.png""]",2025-01-07T00:33:25.83098278Z,/tangrams/229_169.png,2025-01-07T00:33:25.83098278Z,8,2025-01-07T00:33:25.83098278Z,23,2025-01-07T00:33:25.83098278Z
01JGZ1X5SB1HC9Q48HC91X7CGT,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:16:19.755263266Z,"[{""text"":""readt"",""sender"":{""id"":""01JGZ1SJWNZE8QE3NNJR20DXCP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""side profile"",""sender"":{""id"":""01JGZ1STC3KCA5ZBRR6JQ5QT7E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1STC3KCA5ZBRR6JQ5QT7E,2025-01-07T00:36:19.468117659Z,TRUE,2025-01-07T00:36:26.570096121Z,TRUE,2025-01-07T00:36:26.530826561Z,01JGZ1J4WMY7MA81TRZB8H2YG3,2025-01-07T00:16:19.755263266Z,48,2025-01-07T00:16:19.755263266Z,65,2025-01-07T00:16:19.755263266Z,3,2025-01-07T00:16:19.755263266Z,4,2025-01-07T00:16:19.755263266Z,/tangrams/169_365.png,2025-01-07T00:36:26.570096121Z,2,2025-01-07T00:16:20.794554229Z,TRUE,2025-01-07T00:36:12.900884511Z,"[""/tangrams/189_309.png"",""/tangrams/221_130.png"",""/tangrams/101_432.png"",""/tangrams/169_365.png""]",2025-01-07T00:16:19.755263266Z,/tangrams/169_365.png,2025-01-07T00:16:19.755263266Z,1,2025-01-07T00:16:19.755263266Z,48,2025-01-07T00:16:19.755263266Z
01JGZ3H14GV5YHF6C93KJAEN3S,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:44:38.928621044Z,,,,,,FALSE,2025-01-07T00:44:38.928621044Z,01JGZ1HQ3BXW69RFKVC55KXV7B,2025-01-07T00:44:38.928621044Z,45,2025-01-07T00:44:38.928621044Z,65,2025-01-07T00:44:38.928621044Z,2,2025-01-07T00:44:38.928621044Z,4,2025-01-07T00:44:38.928621044Z,,,2,2025-01-07T00:44:45.816610807Z,FALSE,2025-01-07T00:44:38.928621044Z,"[""/tangrams/373_376.png"",""/tangrams/12_442.png"",""/tangrams/373_442.png"",""/tangrams/12_376.png""]",2025-01-07T00:44:38.928621044Z,/tangrams/373_376.png,2025-01-07T00:44:38.928621044Z,14,2025-01-07T00:44:38.928621044Z,45,2025-01-07T00:44:38.928621044Z
01JGZ46GVZMCM9TSM8R7ZX7TMB,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:56:23.167104112Z,"[{""text"":""it look like it has a whole in the face"",""sender"":{""id"":""01JGZ37TNV9YXE9AT99DY97WAH"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ37TNV9YXE9AT99DY97WAH,2025-01-07T01:13:51.767666297Z,FALSE,2025-01-07T01:14:06.365289911Z,TRUE,2025-01-07T01:14:06.226246213Z,01JGZ2J7237RK699F2RP9MBZAC,2025-01-07T00:56:23.167104112Z,17,2025-01-07T00:56:23.167104112Z,65,2025-01-07T00:56:23.167104112Z,1,2025-01-07T00:56:23.167104112Z,4,2025-01-07T00:56:23.167104112Z,/tangrams/448_304.png,2025-01-07T01:14:06.365289911Z,2,2025-01-07T00:56:28.039603899Z,TRUE,2025-01-07T01:13:27.342619917Z,"[""/tangrams/175_292.png"",""/tangrams/468_406.png"",""/tangrams/181_84.png"",""/tangrams/448_304.png""]",2025-01-07T00:56:23.167104112Z,/tangrams/468_406.png,2025-01-07T00:56:23.167104112Z,2,2025-01-07T00:56:23.167104112Z,17,2025-01-07T00:56:23.167104112Z
01JGZ2Z3P7XNKC9ZQ72TWFHW10,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:34:51.719261092Z,"[{""text"":""Shape please"",""sender"":{""id"":""01JGZ2NWEK2Y904HFY4N6D138M"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""triangle with s shape ontop"",""sender"":{""id"":""01JGZ29ZYEPST8VT6VPFZ1XZC9"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ29ZYEPST8VT6VPFZ1XZC9,2025-01-07T00:56:42.206998077Z,TRUE,2025-01-07T00:57:46.496918469Z,TRUE,2025-01-07T00:57:45.213692987Z,01JGZ1JZ8NW40KBCX0V187VCKF,2025-01-07T00:34:51.719261092Z,25,2025-01-07T00:34:51.719261092Z,65,2025-01-07T00:34:51.719261092Z,1,2025-01-07T00:34:51.719261092Z,4,2025-01-07T00:34:51.719261092Z,/tangrams/426_270.png,2025-01-07T00:57:46.496918469Z,2,2025-01-07T00:34:56.105312536Z,TRUE,2025-01-07T00:56:11.669405717Z,"[""/tangrams/426_270.png"",""/tangrams/57_254.png"",""/tangrams/426_254.png"",""/tangrams/57_270.png""]",2025-01-07T00:34:51.719261092Z,/tangrams/426_270.png,2025-01-07T00:34:51.719261092Z,10,2025-01-07T00:34:51.719261092Z,25,2025-01-07T00:34:51.719261092Z
